App No: 684,The Shire Secretary | Isisford Shire Council | Isisford | Queensland,Yaraka Q'ld | 2 miles from Yaraka | LAT 24º - 53'S | LONG 144º - 03'E | ALT 740',Lic No: 660,Class 'G' (NS)(DW) | Class 'S' (DW) 1-2-1952 | (Perpetual) 1-2-1953,1/2/1951,LG 1033 | Cancelled 25/8/55,-24.883351,144.050001,QLD,Yaraka Q'ld,AN0684,LG 1033,P171,1951,1951-1-1
App No: 685,The Manager | Bonus Downs Pty Ltd | Adelaide Street | Brisbane | Queensland | James McLeigh Estates Pty Ltd | Adelaide Street | Brisbane | The Manager | Brighton Downs Station | Via Winton,Brighton Downs Station Q'ld | Approx. ¾ mile west of homestead | LAT 23º - 21½'S | LONG 141º - 34'E | ALT 550',Lic No: 661,Class 'G' (NS)(DW)(FW) | Class 'G' (DW)(FW) 31-1-1952 | (Perpetual) 1-2-1954 | Class 'F' 13-4-1967,1/2/1951,LG 1034 | Cancelled | Ent (5/11/76),-23.350847,141.566678,QLD,Brighton Downs Station Q'ld,AN0685,LG 1034,P172,1951,1951-1-1
App No: 686,Mr L. Hutchins | 'Llanrheidol' Station | Via Winton | Queensland,Llanrheidol Station Q'ld | Homestead 11 miles 178º bearing | LAT 22º - 17'S | LONG 141º - 35' 40''E | ALT 650',Lic No: 662,Class 'G' (NS)(DW) | Class 'S' (DW) 1-2-1952,1/2/1951,LG 1035 | Temp suspended 27/1/53 | Cancelled 25/10/55,-22.283339,141.584465,QLD,Llanrheidol Station Q'ld,AN0686,LG 1035,P172,1951,1951-1-1
App No: 687,Messrs Laura Duncan and Coy | 'Mooraberrie' Station | Via Winorah | Queensland,Mooraberrie Station Q'ld | South west of homestead | LAT 25º - 14'S | LONG 140º - 58'E | ALT 420',Lic No: 663,Class 'G' (NS)(DW)(FW) | Class 'S' (DW)(FW) 1-2-1952 | Class 'E' (DW)(FW) 1-2-1953 | (Perpetual) 1-2-1954 | Class 'E' 26-4-1967,1/2/1951,LG 1036,-25.233338,140.966686,QLD,Mooraberrie Station Q'ld,AN0687,LG 1036,P172,1951,1951-1-1
App No: 688,Messrs C.C. Morton and Sons | Roseberth Station (The Blyff) | Via Windorah | Queensland,Roseberth Station (The Bluff) Q'ld | 7 miles S.E. from homestead | LAT 25º - 47'S | LONG 139º - 36'E | ALT 350',Lic No: 664,Class 'G' (NS)(DW)(FW),1/2/1951,LG 1037 | Cancelled,-25.783349,139.600012,QLD,Roseberth Station (The Bluff) Q'ld,AN0688,LG 1037,P172,1951,1951-1-1
App No: 689,The Manager | Palparara Lakes Syndicate | 'Davenport Downs' Station | Via Boulia | Queensland | The Manager | Davenport Downs Pastoral Co Ltd | c/o S.K. Kidman & Coy Pty Ltd | 62 Currie Street | Adelaide S.A.,Davenport Downs Station Q'ld | ½ mile N.E. of homestead | LAT 24º - 09'S | LONG 141º - 07'E | ALT 400',Lic No: 665,Class 'G' (NS)(DW)(FW) | Class 'S' (DW)(FW) 1-2-1952 | Class 'G' (DW)(FW) 1-2-1953 | (Perpetual) | Class 'F' (DW)(FW) 14/12/1960 | Class 'F' 6-6-1967,1/2/1951,LG 1038,-24.150003,141.116669,QLD,Davenport Downs Station Q'ld,AN0689,LG 1038,P173,1951,1951-1-1
App No: 690,The Manager | Morney Pastoral Company | 'Morney' Station | via Windorah | Queensland | Morney Pastoral Company | c/o S. Kidman & Coy Pty Ltd | 62 Currie Street | Adelaide S.A.,Morney Station Q'ld | 4 miles from homestead | LAT 25º - 22½'S | LONG 141º - 28'E | ALT 500',Lic No: 666,Class 'G' (NS)(DW)(FW) | Class 'S' (DW)(FW) 1-2-1952 | (Perpetual) 1-2-1953 | Class F 6-6-1967,1/2/1951,LG 1039,-25.367514,141.466676,QLD,Morney Station Q'ld,AN0690,LG 1039,P173,1951,1951-1-1
App No: 691,The Shire Clerk | Waugoola Shire Council | Shire Chambers | Cowra | New South Wales,Cowra N.S.W. | Approx. 1¾ miles west of township | LAT 33º - 51'S | LONG 148º - 39'E | ALT 980',Lic No: 667,Class 'E' (DW) | (Perpetual) 15-2-1954 | Class 'E' 1-2-1961 | Re-issued 26/10/64 | Class 'C' 8-9-70,15-2-1951,LG 1040 | Taken over by DCA 1/7/1955 | Relicensed 1-2-1961,-33.850017,148.650013,NSW,Cowra N.S.W.,AN0691,LG 1040,P173,1951,1951-1-1
App No: 692,The Manager | Kidman Estates | 70 Currie Street | Adelaide | South Australia | Glengyle Pastoral Co Pty Ltd | Durrie Station | Windorah | QLD 4481,Durrie Station Q'ld | 2 miles N.E. of junction of Browns Creek | and Diamantina River | LAT 25º - 37'S | LONG 140º - 3'E | ALT 300',Lic No: 668,Class 'G' (NS)(DW)(FW) | Class 'S' (DW)(FW) 1-2-1952 | (Perpetual) 1-2-1953 | Class 'C' 3-7-75,1/2/1951,LG 1041,-25.616679,140.050001,QLD,Durrie Station Q'ld,AN0692,LG 1041,P173,1951,1951-1-1
App No: 693,The Manager | Nappermerry Pastoral Coy | Nappermerry Station | Via Quilpie | Queensland,Nappermerry Station Q'ld | 2 miles south of homestead | LAT 27º - 35½'S | LONG 141º - 10'E | ALT 500',Lic No: 669,Class 'G' (NS)(DW),Not issued,LG 1042 | Cancelled,-27.584185,141.16667,QLD,Nappermerry Station Q'ld,AN0693,LG 1042,P174,,
App No: 694,Messrs C.C. Morton and Sons | Pandie Pandie Station | Via Marree | South Australia,Pandie Pandie Station S.A. | 1 mile south of homestead | LAT 26º - 07'S | LONG 139º - 23' 40''E | ALT 350',Lic No: 670,Class 'G' (NS)(DW)(FW) | Class 'S' (DW)(FW) 1-3-1952 | (Perpetual) 31-5-1954,1/3/1951,LG 1043 | Cancelled 29/4/57,-26.116669,139.384461,SA,Pandie Pandie Station S.A.,AN0694,LG 1043,P174,1951,1951-1-1
App No: 695,Mr Ayr Everard Tolley | Lucy Creek Station | Via Alice Springs | Northern Territory | Messrs E.A. and G. Basson | Lucy Creek Station | 20/11/62 | Rocke & Fogarty | Lucy Creek Proprietors,Lucy Creek Station N.T. | 2 miles south of north bluff | LAT 22º - 28'S | LONG 136º - 17½'E | ALT 1040',Lic No: 671,Class 'G' (NS)(DW) | Class 'S' (DW) 1-3-1952 | (Perpetual) 1-3-1954 | Class 'F' (DW)(FW) 20-11-1962 | Class 'F' (DW)(FW) | Class 'S' 27-7-1973,1/3/1951,LG 1044,-22.466676,136.284179,NT,Lucy Creek Station N.T.,AN0695,LG 1044,P174,1951,1951-1-1
App No: 696,Mr E.L. Crawford | Redhill Station | Via Onslow | Western Australia,Red Hill Station W.A. | 1½ miles N.E. of homestead | LAT 21º - 58'S | LONG 116º - 4½'E | ALT 400',Lic No: (Perpetual) 1-4-1953,1/4/1951,LG 1045 | Cancelled | Now A.L.G. 16/9/1959,,-21.966686,116.067508,WA,Red Hill Station W.A.,AN0696,-,P174,1945,1945-1-1
App No: 697,Mr W.A. Turner | 'Andado' Station | c/o Post Office | Abminga | Northern Territory | Messrs Mortimor and Schied | 'Andado' Station,Andado Station N.T. | 147 miles at 138º MAG Alice Springs | LAT 25º - 23'S | LONG 125º - 35'E | ALT 1000',Lic No: 673,Class 'G' (NS)(DW)(FW) | Class 'S' (DW)(FW) 31-3-1952 | (Perpetual) 31-4-1954,31-3-1951,LG 1046 | Cancelled 18/8/1960 | See file 70/1/41 Part 1 Entries 24,-25.383341,125.583345,NT,Andado Station N.T.,AN0697,LG 1046,P175,1951,1951-1-1
App No: 698,Mr Douglas Clarence Fuller | 'De Rose Hill' Station | Via Alice Springs | Northern Territory,De Rose Hill Station N.T. | ½ mile north of homestead | LAT 26º - 27'S | LONG 133º - 18'E | ALT 1000',Lic No: 674,Class 'G' (NS)(DW)(FW) | (Perpetual) 1-4-1954 | Class 'S' 8-5-1967,1/4/1951,LG 1047,-26.450009,133.300006,NT,De Rose Hill Station N.T.,AN0698,LG 1047,P175,1951,1951-1-1
App No: 699,The Manager | Kidman Estates | Glengyle Station | Via Boulia | Queensland | S. Kidman & Co Pty Ltd | 62 Currie Street | Adelaide | S.A. | The Manager | Glengyle Station | Via Boulia,Glengyle Station Q'ld | ¾ N W of homestead | LAT 24º - 47½'S | LONG 139º - 37½'E | ALT 250',Lic No: 675,Class 'G' (NS)(DW) | Class 'S' (DW) 27-4-1952 | Class 'F' (DW) 27-4-1953 | (Perpetual) | Class 'F' 8-8-1967 | Class 'S' 8-7-1971,27-4-1951,LG 1048,-24.784189,139.617519,QLD,Glengyle Station Q'ld,AN0699,LG 1048,P175,1951,1951-1-1
App No: 700,Mr J. Mc Allen (Manager) | Wyloo Pastoral Coy Ltd | Wyloo Station | Via Onslow | Western Australia,Wyloo Station W.A. | Approx. ¾ mile S W of homestead | LAT 22º - 42'S | LONG 116º - 13½'E | ALT 600',Lic No: 676,Class 'E' (DW)(FW) Provisional | (Perpetual) 1-5-54 | Class 'S' (DW)(FW) 5/8/1958,1/5/1951,LG 1049 | Cancelled | Now A.L.G. 16/9/1959,-22.700014,116.217511,WA,Wyloo Station W.A.,AN0700,LG 1049,P175,1951,1951-1-1
App No: 701,The Secretary | Gunnedah Aerodrome Committee | Box 5 PO | Gunnedah | New South Wales | Liverpool Plains Shire Council | P.O. Box 201 | Gunnedah,Gunnedah N.S.W. | 1 mile north of town | LAT 30º - 57'S | LONG 150º - 14½'E | ALT 860',Lic No: 677,Class 'F' (DW)(FW) | (Perpetual) 7-5-1954 | Class 'E' (FW) 10-7-1961 | Class 'E' 7-4-1967 | Class 'C' 8-9-1970,7/5/1951,LG 1050,-30.950019,150.234178,NSW,Gunnedah N.S.W.,AN0701,LG 1050,P176,1951,1951-1-1
App No: 702,The Manager | Boolaloo Pastoral Coy Pty Ltd | Nanutarra Station | Via Onslow | Western Australia,Nanutarra Station W.A. | 3 miles west of township | LAT 22º - 32'S | LONG 115º - 27'E | ALT 500',Lic No: 678,Class 'E' (DW),1/5/1951,LG 1051 | Cancelled 5/3/1953,-22.533344,115.450009,WA,Nanutarra Station W.A.,AN0702,LG 1051,P176,1951,1951-1-1
App No: 703,The Shire Clerk | Isisford Shire Council | P.O. Box 4 | Isisford | Queensland,Isisford Q'ld | ½ mile west of township | LAT 24º - 16'S | LONG 144º - 26'E | ALT 700',Lic No: 679,Class 'F' (DW) | (Perpetual) 12-1-1953 | Class 'F' 26-4-1967,18-12-1951,LG 1052,-24.266672,144.433342,QLD,Isisford Q'ld,AN0703,LG 1052,P176,1951,1951-1-1
App No: 704,The Shire Clerk | Diamantina Shire Council | Birdsville | Queensland,Bedourie Q'ld | Immediately N.W. of hotel | LAT 24º - 22'S | LONG 139º - 28'E | ALT 300',Lic No: 680,Class 'G' (NS)(DW(FW) | Class 'S' (DW)(FW) 18-7-1952,18-7-1951,LG 1053 | Cancelled 14/7/54,-24.366674,139.466676,QLD,Bedourie Q'ld,AN0704,LG 1053,P176,1951,1951-1-1
App No: 705,The Secretary | Mungindi Aero Club | P.O. Box 31 | Mungindi | Queensland,Mungindi Q'ld | 2 miles N.W. of township | LAT 28º - 57'S | LONG 148º - 58'E | ALT 520',Lic No: 681,Class 'G' (NS)(DW) | Class 'S' (DW) 29-8-1952 | (Perpetual) 29-8-1953,29-8-1951,LG 1054 | Cancelled 7/7/55,-28.950019,148.966686,QLD,Mungindi Q'ld,AN0705,LG 1054,P177,1951,1951-1-1
App No: 706,Mr V. Barrett Lennard | 'Boolaloo' Station | Via Onslow | Western Australia | Boolaloo Pastoral Coy Pty Ltd | Dalgety Buildings | 15 William Street | Perth W.A.,Boolaloo Station W.A. | Approx. ½ mile north of homestead | LAT 22º - 34½'S | LONG 115º - 52'E | ALT 400',Lic No: 682,Class 'E' (DW)(FW) Provisional | (Perpetual) 1-8-1954,1/8/1951,LG 1055 | Cancelled | Now A.L.G. 8/9/1959,-22.567518,115.866684,WA,Boolaloo Station W.A.,AN0706,LG 1055,P177,1951,1951-1-1
App No: 707,The Manager | Great Western Consolidated N.L. | Bullfinch | Western Australia,Bullfinch W.A. | 2 miles N.N.E. of town | LAT 30º - 57' 15''S | LONG 119º - 07½'E | ALT 1160',Lic No: 683,Class 'F' (DW)(FW) | (Perpetual) 1-8-1953,1/8/1951,LG 1056 | Cancelled 19/4/1961,-30.950439,119.117509,WA,Bullfinch W.A.,AN0707,LG 1056,P177,1951,1951-1-1
App No: 708,Dept of Shipping and Transport | (Marine Branch) | 18 High Street | Fremantle | Western Australia,Cape Leveque W.A. | Approx. 1 mile S.S.E. of lighthouse | LAT 16º - 24'S | LONG 122º - 56'E | ALT 60',Lic No: 684,Class 'S' (DW)(FW) | (Perpetual) 1-9-1953 | Class 'F' (DW)(FW) 19/7/57,1/9/1951,LG 1057 | Cancelled | Now A.L.G. 24/8/1960 | Cancelled by Notam,-16.400008,122.933352,WA,Cape Leveque W.A.,AN0708,LG 1057,P177,1951,1951-1-1
App No: 709,Messrs C.C. Morton and Sons | Roseberth Station (The Bluff) | Via Windorah | Queensland,Roseberth Station (New Site) Q'ld | 4 miles S.E. of homestead | LAT 25º - 49'S | LONG 139º - 39'E | ALT 350',Lic No: 685,Class 'G' (NS)(DW)(FW) | Class 'S' (DW)(FW) 27-11-1952 | Class E.6 (FW) 27-11-1953 | (Perpetual),27-11-1951,LG 1058,-25.816683,139.650013,QLD,Roseberth Station (New Site) Q'ld,AN0709,LG 1058,P178,1951,1951-1-1
App No: 710,The Secretary | Baradine Progress Association | P.O. Box 40 | Baradine | New South Wales | Coonabarabran Shire Council | P.O. Box 191 | Coonabarabran | N.S.W.,Baradine N.S.W. | 1 mile east of Baradine | LAT 30º - 57'S | LONG 149º - 08'E | ALT 990',Lic No: 686,Class 'G' (DW)(FW) | (Perpetual) 23-8-1953 | Class 'E' 2-4-1967 | Class 'C' 19-10-1970,28-8-1951,LG 1059,-30.950019,149.133336,NSW,Baradine N.S.W.,AN0710,LG 1059,P178,1951,1951-1-1
App No: 711,Mrs Francis Mary Kidd | 'Mayfield' | Via Charleville | Queensland,Mayfield Q'ld | (near Windorah) | Adjacent to and N.W. of homestead | LAT 25º - 25'S | LONG 142º - 42'E | ALT 500',Lic No: 687,Class 'S' (DW)(FW),6/10/1951,LG 1060 | Cancelled 10/10/1952 | License 14053 on file,-25.416675,142.700014,QLD,Mayfield Q'ld,AN0711,LG 1060,P178,1951,1951-1-1
App No: 712,Messrs Piesse and Maguire | 18 The Avenue | Nedlands | Western Australia,Turee Creek W.A. | 10 miles E.S.E. of homestead | LAT 23º - 41'S | LONG 118º - 47'E | ALT 1400',Lic No: 688,Class 'E' (DW)(FW) Provisional | (Perpetual) 16-9-1953,16-9-1951,LG 1061 | Cancelled | Now A.L.G. 11/12/58,-23.683347,118.783349,WA,Turee Creek W.A.,AN0712,LG 1061,P178,1951,1951-1-1
App No: 713,The Manager | Anglo-Westralian Mining Pty Ltd | Big Bell | Western Australia,Horseshoe Lights W.A. | 1½ miles north of mine | LAT 25º - 21'S | LONG 118º - 37'E | ALT 1700',Lic No: 689,Class 'D' (DW)(FW),16-9-1951,LG 1063 | Cancelled 1/9/1952,-25.350007,118.616679,WA,Horseshoe Lights W.A.,AN0713,LG 1063,P179,1951,1951-1-1
App No: 714,Foster Farms | 506 South Indiana Avenue | Modesto California 95351 | The Manager | Mainoru Station | Via Katharine N.T. 5780,Mainoru Station N.T. | ¾ mile south of homestead | LAT 14º - 03'S | LONG 135º - 05'E | ALT 300',Lic No: 690,Class 'S' (DW)(FW) | (Perpetual) 16-9-1953,16-9-1951,LG 1063,-14.050001,135.083335,NT,Mainoru Station N.T.,AN0714,LG 1063,P179,1951,1951-1-1
App No: 715,Mr J.A. McKenzie-Clarke | 'Glenroy' Station | Via Onslow | Western Australia,Glenroy Station W.A. | 2½ miles east of homestead | LAT 21º - 48½'S | LONG 114º - 52'E | ALT 20',Lic No: 691,Class 'G' (DW)(FW) Provisional | (Perpetual) 16-9-1953,16-9-1951,LG 1064 | Cancelled 18/8/58,-21.800856,114.866684,WA,Glenroy Station W.A.,AN0715,LG 1064,P179,1951,1951-1-1
App No: 716,Mr Geoffrey Allan Holt | 'Belmore Downs' Station | Via Alice Springs | Northern Territory,Belmore Downs Station N.T. | 130 air miles at 35º from Alice Springs | LAT 22º - 29½'S | LONG 134º - 53'E | ALT 1600',Lic No: 692,Class 'S' (DW)(FW) | (Perpetual) 1-10-1954 | Class 'S' 8-5-1967,1/10/1951,LG 1065 | Cancelled | Notam 31/8/73,-22.484183,134.883351,NT,Belmore Downs Station N.T.,AN0716,LG 1065,P179,1951,1951-1-1
App No: 717,Mr E.J. Oldfield | 'Etadunna' Station | Via Marree | South Australia,Etadunna Station S.A. | Approx. 3 miles S.W. from homestead | LAT 28º - 44'S | LONG 138º - 35'E | ALT 70',Lic No: 693,Class 'S' (DW)(FW),1/10/1951,LG 1066 | Cancelled | Inf from AIS 16/9/63,-28.733348,138.583345,SA,Etadunna Station S.A.,AN0717,LG 1066,P180,1951,1951-1-1
App No: 718,The Shire Secretary | Proserpine Shire Council | Shire Chambers | Proserpine | Queensland,Proserpine Q'ld | 6 miles south of township | LAT 20º - 30'S | LONG 148º - 32'E | ALT 90',Lic No: 694,Class 'E' (DW)(FW) | (Perpetual) 2-2-1953 | Class 'E' (FW) 8-8-1967,1/11/1951,LG 1067,-20.50001,148.533344,QLD,Proserpine Q'ld,AN0718,LG 1067,P180,1951,1951-1-1
App No: 719,The Director | Native Affairs Branch | N.T. Administration | Darwin | Northern Territory | Dept of Interior Territories | Welfare Branch | Darwin | Lajamano Community Council Inc. | Hooker Creek | Northern Territory,Hookers Creek (Catfish) N.T. | Aboriginal Reserve N.T. | LAT 18º - 20'S | LONG 130º - 38½'E | ALT 700',Lic No: 695,Class 'S' (DW)(FW) | (Perpetual) 31-12-1954 | Class 'G' DW 3-3-1965 | Class 'G' 8-3-1969,31-12-1951,LG 1068,-18.33334,130.634186,NT,Hookers Creek (Catfish) N.T.,AN0719,LG 1068,P180,1951,1951-1-1
App No: 720,-,Maree S.A.,Lic No: 696,Class 'S' (DW),22/1/1952,LG 1069 | Government Aerodrome,,,SA,Maree S.A.,AN0720,LG 1069,P180,1952,1952-1-1
App No: 721,The Manager | Nappamerrie Pastoral Coy | Nappamerrie Station | Via Quilpie | Queensland,Nappamerrie (New Site) Q'ld | 2½ miles north of homestead | LAT 27º - 33'S | LONG 141º - 08'E | ALT 500 feet,Lic No: 697,Class 'F' (DW)(FW) | (Perpetual) 12-12-1953 | Class 'F' 11-7-1967,12/12/1951,LG 1070,-27.550011,141.133336,QLD,Nappamerrie (New Site) Q'ld,AN0721,LG 1070,P180,1951,1951-1-1
App No: 722,The Hon Secretary | Forster Chamber of Commerce | Forster N.S.W.,Forster N.S.W. | Wallis Island in Wallis Lake | 2 miles S.W. of Forster | LAT 32º - 13'S | LONG 152º - 29'E | ALT 10',Lic No: 698,E 7 (FW),16-1-1952,LG 1071 | Now Government Aerodrome,-32.216671,152.483343,NSW,Forster N.S.W.,AN0722,LG 1071,P180,1952,1952-1-1
App No: 723,Mr R.F. Lukis | 'Mundabullangana' | Port Hedland | Western Australia | The Manager | Mundabullangana Ltd | 27 Currie Street | Adelaide | South Australia,Mundabullangana Station W.A. | 2 miles north of homestead | LAT 20º - 29'S | LONG 118º - 04'E | ALT 50 feet,Lic No: 699,Class 'F' (DW)(FW) Prov | (Perpetual) 1-1-1954,1/1/1952,LG 1072 | Cancelled 16/7/57,-20.483343,118.066668,WA,Mundabullangana Station W.A.,AN0723,LG 1072,P180,1952,1952-1-1
App No: 724,Mr E.E .Millard | 'Margaret Downs' Station | Fitzroy Crossing | Western Australia | Margaret Downs Pty Ltd | 85 St Georges Terrace | Perth,Gogo Station W.A. | 5 miles east of homestead | LAT 18º - 18'S | LONG 125º - 39½'E | ALT 450',Lic No: 700,Class D (DW)(FW) | (Perpetual) 1-2-1953,1/2/1952,LG 1073 | Cancelled 16/12/71,-18.300006,125.650853,WA,Gogo Station W.A.,AN0724,LG 1073,P180,1952,1952-1-1
App No: 725,Mr J.J. Searson | Obihaka | via Garoka | T.N.G.,Obihaka T.N.G. | 7 miles west by air from Garoka | LAT 06º - 02'S | LONG 145º - 16'E | ALT 5100',Lic No: 701,Non-classified Group Y (NGIC),14-11-1952,LG 1074 | Cancelled 18/3/1954,-6.033334,145.266672,NG,Obihaka T.N.G.,AN0725,LG 1074,P182,1952,1952-1-1
App No: 726,Messrs M.C. Davies & Sons Pty Ltd | Pastoral House | St Georges Terrace | Perth W.A. | Napier Downs Pastoral Co Pty Ltd,Napier Downs Station W.A. | 2 miles N.N.E. of homestead | LAT 17º - 14'S | LONG 124º - 44'E | ALT 400',Lic No: 702,Class 'G' (DW)(FW) | (Perpetual) 1-2-1954,1/2/1952,LG 1103 | Cancelled by Notam 8/8/1960,-17.233338,124.733348,WA,Napier Downs Station W.A.,AN0726,LG 1103,P182,1952,1952-1-1
App No: 727,Messrs G.D. Moseley and Co | 'Mount Sandiman' Station | Via Gascoyne Junction | Western Australia,Mount Sandiman Station W.A. | 1 mile west of homestead | LAT 24º - 25½'S | LONG 115º - 20'E | ALT 500',Lic No: 703,Class 'E' (DW)(FW) | (Perpetual) 1-2-1954,1/2/1952,LG 1104 | Cancelled 31/3/64,-24.417515,115.33334,WA,Mount Sandiman Station W.A.,AN0727,LG 1104,P182,1952,1952-1-1
App No: 728,Eudamullah and Arthur River Pastoral Coy | Carnarvon | Western Australia | c/o F.N. Wingrove Esq | 1 Howard Street | Perth,Eudamullah Station W.A. | 2½ miles east of homestead | LAT 24º - 26½'S | LONG 115º - 39'E | ALT 500',Lic No: 704,Class 'E' (DW)(FW) | (Perpetual) 1-2-1954,1/2/1952,LG 1105 | Cancelled 8/4/59,-24.434182,115.650013,WA,Eudamullah Station W.A.,AN0728,LG 1105,P182,1952,1952-1-1
App No: 729,Kamilaroi Pastoral Coy Pty Ltd | (Mr H.B.M. Colquhoun - Manager) | Kamilaroi Station | Cloncurry | Queensland | Kamilaroi Pastoral Coy Pty Ltd | P.O. Box 1609 M | 114-116 William Street | Melbourne,Kamilaroi Station Q'ld | Approx. ¾ mile S.E. of homestead | LAT 19º - 22'S | LONG 140º - 02'E | ALT 300',Lic No: 705,Class 'S' (DW)(FW) | (Perpetual) 21-6-1954 | Class 'E' (DW)(FW) 14-12-1960 | Class 'E' 6-6-1967,21-6-1952,LG 1106,-19.366674,140.033334,QLD,Kamilaroi Station Q'ld,AN0729,LG 1106,P183,1952,1952-1-1
App No: 730,Mr V.P. Joy | 'Kooline' Station | Via Onslow W.A.,Kooline Station W.A. | 140 miles S.E. from Onslow W.A. | LAT 22º - 59'S | LONG 116º - 16½'E | ALT 400'±,Lic No: 706,Class D (DW) (Perpetual) | 1-3-1954,1/3/1952,LG 1108 | Cancelled 28/3/1956,-22.983353,116.267512,WA,Kooline Station W.A.,AN0730,LG 1108,P183,1952,1952-1-1
App No: 731,Mr Alan Stewart (Manager) | Kidman Estates | Innamincka Station South Aust | Via Broken Hill N.S.W.,Innamincka Station S.A. | 3 miles S.S.W. of township | LAT 27º - 45'S | LONG 140º - 44'E | ALT 500',Lic No: 707,Class 'S' (DW)(FW),26-3-1952,LG 1110 | Cancelled,-27.750015,140.733348,SA,Innamincka Station S.A.,AN0731,LG 1110,P183,1952,1952-1-1
App No: 732,Lorraine-Talawanta Pastoral Co | (Mr H.C. Shultz Manager) | Lorraine Station | Via Cloncurry Queensland | Lorraine-Talawanta Pastoral Co Pty Ltd | Lorraine Station,Lorraine Station Q'ld | 1 mile north of homestead | LAT 18º - 59½'S | LONG 139º - 53½'E | ALT 200',Lic No: 708,Class 'S' (DW)(FW) | Class 'F' 26-4-1967 | Class C 23-1-1975,1/11/1952,LG 1112,-18.984193,139.884191,QLD,Lorraine Station Q'ld,AN0732,LG 1112,P183,1952,1952-1-1
App No: 733,Edmund Pastoral Company | 'Edmund Station' | Via Carnarvon | Western Australia,Edmund Station W.A. | ¼ mile west of homestead | LAT 23º - 46'S | LONG 116º - 01'E | ALT 1000',Lic No: 709,Class D (DW)(FW) Prov | (Perpetual) 1-4-1954,1/4/1952,LG 1113 | Cancelled 25/4/70,-23.766682,116.016667,WA,Edmund Station W.A.,AN0733,LG 1113,P184,1952,1952-1-1
App No: 734,Mr John Frederick Nelson | Minnie Creek Pastoral Coy Pty Ltd | 'Minnie Creek' Station | Via Carnarvon W.A. | Minnie Creek Pastoral Coy Pty Ltd | c/o Messrs Wilson and O'Keefe | Western Australian Chambers | 104 St Georges Terrace | Perth | Western Australia,Minnie Creek Station W.A. | Approx. 6 miles N.E. of homestead | LAT 23º - 58'S | LONG 115º - 45'S | ALT 1000',Lic No: 710,Class 'E' (DW)(FW) Provisional | (Perpetual) 1-4-1954,1/4/1952,LG 1114 | A.L.G. 8/9/64,-23.966686,115.750015,WA,Minnie Creek Station W.A.,AN0734,LG 1114,P184,1952,1952-1-1
App No: 735,Mr Frederick Thomas Steadman | 'Errabiddy' Station | Via Meekatharra | Western Australia,Errabiddy Station W.A. | 3 miles S.E. of homestead | LAT 25º - 30'S | LONG 117º - 10'E | ALT 1400',Lic No: 711,Class 'E' (DW) | (Perpetual) 1-4-1954,1/4/1952,LG 1115 | A.L.G. 28/10/58,-25.50001,117.16667,WA,Errabiddy Station W.A.,AN0735,LG 1115,P184,1952,1952-1-1
App No: 736,Mr T.H. Cook (Manager) | Marion Downs Pty Ltd | Marion Downs Station | Via Boulia | Queensland | Mr K.M. Mc Guire (Manager) | Marion Downs Pty Ltd,Marion Downs Station Q'ld | 1½ miles E.S.E. of homestead | LAT 23º - 23'S | LONG 139º - 40'E | ALT 450',Lic No: 712,Class 'S' (DW)(FW) | Class 'G' (DW)(FW) 20/12/1960 | Class 'F' 26-4-1967,29-11-1952,LG 1116 | Delicensed 25/2/75,-23.383341,139.66668,QLD,Marion Downs Station Q'ld,AN0736,LG 1116,P184,1952,1952-1-1
App No: 737,Madura Motel Pty Ltd | 239 Adelaide Terrace | Perth W.A.,Madura W.A. | 1 mile north of Madura | LAT 31º - 54½'S | LONG 127º - 00'E | ALT 400',Lic No: 713,Class 'S' (DW)(FW | Not yet issued by region 30/3/53,1/5/1952,LG 1117 | Now cancelled 26/5/53,-31.900858,127,WA,Madura W.A.,AN0737,LG 1117,P185,1952,1952-1-1
App No: 738,The Manager | Gifford Creek Pastoral Coy | Gifford Creek Station | Via Carnarvon W.A. | Gifford Creek Pastoral Coy | c/o Wilson and O'Keefe | West Australia Chambers | 104 St Georges Terrace | Perth | West Australia,Gifford Creek Station W.A. | 4 miles E.S.E. of homestead | LAT 24º - 7'S | LONG 116º - 15'E | ALT 1000',Lic No: 714,Class 'D' (DW)(FW) Provisional | Class 'E' (DW)(FW) Provisional 1-4-1953 | (Perpetual) 1-5-1954,1/5/1952,LG 1118 | Cancelled 28/4/66,-24.116669,116.250005,WA,Gifford Creek Station W.A.,AN0738,LG 1118,P185,1952,1952-1-1
App No: 739,The Manager | Mataranka Homestead Resorts Pty Ltd | Mataranka | Northern Territory,Mataranka Homestead N.T. | 4½ miles east of railway station | LAT 14º - 56'S | LONG 133º - 05'E | ALT 680',Lic No: 715,Class 'S' (DW)(FW),16-6-1952,LG 1119 | Cancelled | See Notam 12/9/61,-14.933352,133.083335,NT,Mataranka Homestead N.T.,AN0739,LG 1119,P185,1952,1952-1-1
App No: 740,The Manager (Mr W.J. Bell) | 'Ellendale' Station | Via Derby | Western Australia,Ellendale Station W.A. | 75 air miles S.E. of Derby | LAT 17º - 55'S | LONG 124º - 49'E | ALT 425',Lic No: 716,Class 'G' (DW)(FW) | (Perpetual) 1-8-1953,1/8/1952,LG 1120 | Cancelled 10/9/1959,-17.916685,124.816683,WA,Ellendale Station W.A.,AN0740,LG 1120,P185,1952,1952-1-1
